AGLOMERADO,PROVINCIA,ITF,IPCF,PONDIH
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,1353000,338250,1197
3,6,0,0,0
3,6,915000,228750,980
3,6,1200000,600000,526
3,6,3700000,1233333.33,431
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,2100000,1050000,232
3,6,2395000,798333.33,396
3,6,4650000,1162500,295
3,6,1470000,367500,443
3,6,0,0,0
3,6,1030000,1030000,222
3,6,2398000,1199000,536
3,6,640000,640000,375
3,6,1600000,800000,654
3,6,400000,400000,466
3,6,0,0,0
3,6,403000,100750,543
3,6,1000000,1000000,297
3,6,0,0,0
3,6,840000,840000,380
3,6,0,0,0
3,6,1200000,1200000,234
3,6,1350000,1350000,400
3,6,0,0,0
3,6,525000,525000,628
3,6,2300000,2300000,393
3,6,840000,840000,427
3,6,0,0,0
3,6,2500000,833333.33,487
3,6,2300000,2300000,633
3,6,0,0,0
3,6,7300000,1825000,730
3,6,2000000,2000000,522
3,6,5000000,2500000,625
3,6,1000000,1000000,687
3,6,1850000,925000,754
3,6,1400000,466666.67,613
3,6,0,0,0
3,6,1000000,500000,363
3,6,800000,400000,612
3,6,0,0,0
3,6,370000,370000,465
3,6,500000,500000,318
3,6,1100000,1100000,364
3,6,800000,800000,364
3,6,1400000,1400000,384
3,6,918000,459000,688
3,6,2000000,1000000,808
3,6,1000000,1000000,366
3,6,0,0,0
3,6,680000,680000,473
3,6,1175000,391666.67,424
3,6,0,0,0
3,6,800000,800000,420
3,6,3440000,3440000,420
3,6,800000,800000,393
3,6,400000,400000,388
3,6,0,0,0
3,6,1143000,571500,731
3,6,0,0,0
3,6,3550000,710000,962
3,6,3600000,3600000,439
3,6,350000,350000,596
3,6,4400000,4400000,581
3,6,0,0,0
3,6,660000,330000,628
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,1594000,398500,763
3,6,1550000,1550000,527
3,6,640000,320000,416
3,6,0,0,0
3,6,3800000,1900000,436
3,6,1744000,348800,484
3,6,1530000,382500,362
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,2300000,1150000,687
3,6,0,0,0
3,6,1995000,997500,718
3,6,924000,924000,501
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,5550000,1387500,658
3,6,1840000,920000,212
3,6,0,0,0
3,6,0,0,0
3,6,1350000,675000,786
3,6,848000,424000,608
3,6,600000,600000,413
3,6,900000,900000,323
3,6,1500000,1500000,375
3,6,480000,480000,364
3,6,0,0,0
3,6,5345000,2672500,524
3,6,4200000,2100000,494
3,6,900000,900000,469
3,6,5850000,1950000,620
3,6,0,0,0
3,6,1260000,630000,632
3,6,1800000,600000,273
3,6,3500000,1750000,491
3,6,0,0,0
3,6,366000,366000,428
3,6,2270000,756666.67,615
3,6,1125000,562500,445
3,6,0,0,0
3,6,400000,400000,288
3,6,1230000,1230000,365
3,6,1670000,835000,545
3,6,0,0,0
3,6,1600000,400000,806
3,6,700000,700000,629
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,5200000,1733333.33,661
3,6,4385000,1096250,710
3,6,0,0,0
3,6,2000000,1000000,547
3,6,614000,614000,629
3,6,2400000,1200000,467
3,6,960000,160000,291
3,6,0,0,0
3,6,0,0,0
3,6,910000,910000,351
3,6,524700,524700,353
3,6,2850000,2850000,371
3,6,4650000,1550000,578
3,6,430000,143333.33,438
3,6,3500000,1166666.67,649
3,6,500000,250000,534
3,6,260000,260000,299
3,6,0,0,0
3,6,560000,186666.67,449
3,6,300000,300000,387
3,6,0,0,0
3,6,276000,276000,507
3,6,200000,200000,400
3,6,469000,93800,714
3,6,0,0,0
3,6,1200000,600000,557
3,6,0,0,0
3,6,0,0,0
3,6,918000,918000,393
3,6,1750000,875000,370
3,6,910000,910000,393
3,6,1600000,400000,366
3,6,3200000,533333.33,454
3,6,7550000,3775000,601
3,6,5200000,1300000,722
3,6,1890000,945000,591
3,6,700000,700000,373
3,6,744000,372000,569
3,6,0,0,0
3,6,480000,480000,467
3,6,4000000,2000000,575
3,6,2300000,766666.67,541
3,6,0,0,0
3,6,3090000,1030000,694
3,6,400000,200000,441
3,6,1100000,1100000,390
3,6,0,0,0
3,6,0,0,0
3,6,1020000,1020000,459
3,6,1500000,375000,628
3,6,1350000,337500,476
3,6,900000,450000,639
3,6,4100000,1366666.67,781
3,6,380000,380000,425
3,6,790000,395000,403
3,6,2000000,666666.67,468
3,6,400000,80000,681
3,6,0,0,0
3,6,2450000,612500,727
3,6,1640000,410000,557
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,1500000,1500000,254
3,6,0,0,0
3,6,0,0,0
3,6,980000,196000,401
3,6,3660000,915000,438
3,6,840000,420000,384
3,6,2340000,1170000,856
3,6,375000,375000,738
3,6,1404000,468000,659
3,6,1700000,566666.67,740
3,6,6500000,2166666.67,882
3,6,2730000,682500,1045
3,6,1470000,490000,831
3,6,1030000,515000,502
3,6,1600000,533333.33,861
3,6,0,0,0
3,6,950000,237500,643
3,6,320000,160000,328
3,6,1555000,388750,469
3,6,0,0,0
3,6,2640000,1320000,566
3,6,540000,77142.86,675
3,6,370000,92500,533
3,6,385000,385000,445
3,6,480000,480000,577
3,6,1790000,447500,677
3,6,0,0,0
3,6,470000,235000,397
3,6,685000,137000,465
3,6,3000000,750000,665
3,6,0,0,0
3,6,1500000,750000,683
3,6,7000000,7000000,468
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,5200000,2600000,719
3,6,4800000,2400000,689
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,400000,400000,576
3,6,4200000,1050000,1296
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,3700000,1233333.33,745
3,6,0,0,0
3,6,3200000,3200000,829
3,6,1400000,1400000,829
3,6,1450000,483333.33,863
3,6,620000,620000,838
3,6,1000000,1000000,536
3,6,8200000,4100000,734
3,6,5660000,5660000,669
3,6,0,0,0
3,6,0,0,0
3,6,3900000,3900000,652
3,6,0,0,0
3,6,1800000,1800000,790
3,6,0,0,0
3,6,0,0,0
3,6,6920000,2306666.67,862
3,6,5100000,2550000,714
3,6,0,0,0
3,6,1410000,1410000,641
3,6,0,0,0
3,6,1525000,508333.33,720
3,6,284000,284000,502
3,6,1500000,1500000,739
3,6,0,0,0
3,6,0,0,0
3,6,780000,156000,791
3,6,0,0,0
3,6,1110000,555000,712
3,6,960000,240000,429
3,6,800000,800000,333
3,6,2050000,410000,569
3,6,400000,400000,294
3,6,610000,203333.33,546
3,6,1000000,200000,549
3,6,0,0,0
3,6,1807000,451750,453
3,6,1712000,570666.67,609
3,6,0,0,0
3,6,2300000,766666.67,609
3,6,2100000,525000,752
3,6,660000,165000,891
3,6,0,0,0
3,6,800000,400000,730
3,6,0,0,0
3,6,0,0,0
3,6,1800000,450000,444
3,6,900000,450000,366
3,6,900000,900000,310
3,6,1040000,1040000,470
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
3,6,0,0,0
33,6,1846000,461500,5441
33,6,0,0,0
33,6,1510000,167777.78,6232
33,6,0,0,0
33,6,420000,105000,4196
33,6,600000,150000,5259
33,6,0,0,0
33,6,960000,240000,3844
33,6,768610,384305,2979
33,6,0,0,0
33,6,0,0,0
33,6,1500000,750000,2512
33,6,1730000,576666.67,5081
33,6,0,0,0
33,6,0,0,0
33,6,1205000,301250,4476
33,6,0,0,0
33,6,1800000,900000,3711
33,6,678000,226000,4756
33,6,0,0,0
33,6,1860000,930000,4995
33,6,1300000,433333.33,5649
33,6,2900000,580000,6891
33,6,3100000,775000,4430
33,6,1510000,755000,4650
33,6,5000000,2500000,5062
33,6,1400000,466666.67,3899
33,6,0,0,0
33,6,0,0,0
33,6,700000,350000,4132
33,6,250000,250000,2788
33,6,0,0,0
33,6,1205000,1205000,4160
33,6,440000,220000,3879
33,6,0,0,0
33,6,700000,350000,2137
33,6,877000,877000,3015
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1670000,417500,3907
33,6,0,0,0
33,6,1100000,550000,3002
33,6,1095000,1095000,2362
33,6,1000000,1000000,2795
33,6,1220000,610000,3311
33,6,0,0,0
33,6,0,0,0
33,6,1132000,283000,8347
33,6,1400000,466666.67,7191
33,6,890000,296666.67,7796
33,6,740000,246666.67,6174
33,6,355000,177500,7506
33,6,0,0,0
33,6,1180000,295000,4259
33,6,240000,240000,3114
33,6,1450000,725000,4076
33,6,310000,103333.33,4075
33,6,0,0,0
33,6,0,0,0
33,6,740000,370000,3176
33,6,600000,300000,3523
33,6,0,0,0
33,6,2800000,700000,5121
33,6,1600000,1600000,3093
33,6,0,0,0
33,6,3000000,1500000,4174
33,6,2960000,740000,5505
33,6,0,0,0
33,6,1050000,525000,2537
33,6,2525000,1262500,4966
33,6,3682000,1227333.33,5467
33,6,4522000,1130500,8284
33,6,662000,331000,4210
33,6,0,0,0
33,6,600000,200000,3234
33,6,0,0,0
33,6,0,0,0
33,6,2880000,360000,7717
33,6,0,0,0
33,6,1650000,825000,3050
33,6,0,0,0
33,6,0,0,0
33,6,677000,338500,3436
33,6,0,0,0
33,6,1668000,417000,6870
33,6,128000,128000,1887
33,6,2000000,2000000,3648
33,6,0,0,0
33,6,0,0,0
33,6,1440000,360000,8577
33,6,0,0,0
33,6,1200000,240000,9358
33,6,780000,195000,7141
33,6,0,0,0
33,6,1090000,545000,3687
33,6,561073,140268.25,5356
33,6,600000,300000,3767
33,6,0,0,0
33,6,1293000,646500,2888
33,6,800000,800000,2534
33,6,0,0,0
33,6,1800000,450000,2992
33,6,0,0,0
33,6,0,0,0
33,6,700000,700000,1711
33,6,0,0,0
33,6,950000,475000,3842
33,6,1933000,322166.67,8539
33,6,1100000,1100000,4307
33,6,0,0,0
33,6,0,0,0
33,6,10220000,2555000,6634
33,6,1550000,516666.67,3290
33,6,0,0,0
33,6,0,0,2231
33,6,1100000,550000,2712
33,6,0,0,0
33,6,445000,445000,1605
33,6,1010000,336666.67,2396
33,6,0,0,0
33,6,1370000,152222.22,5197
33,6,2700000,900000,3683
33,6,0,0,0
33,6,0,0,0
33,6,1651000,550333.33,4961
33,6,0,0,0
33,6,0,0,0
33,6,700000,700000,1906
33,6,2120000,424000,5158
33,6,0,0,0
33,6,0,0,0
33,6,1320000,660000,2550
33,6,1560000,780000,2425
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1950000,487500,6833
33,6,0,0,0
33,6,2800000,1400000,5237
33,6,2570000,642500,7108
33,6,1450000,483333.33,6842
33,6,2650000,662500,7156
33,6,0,0,0
33,6,0,0,0
33,6,4360000,1453333.33,4993
33,6,942000,942000,1602
33,6,350000,350000,1941
33,6,630000,630000,2419
33,6,1100000,366666.67,3269
33,6,3000000,1000000,4481
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1170000,585000,3582
33,6,1750000,350000,5936
33,6,0,0,0
33,6,2475000,825000,6473
33,6,1000000,1000000,3483
33,6,4222000,2111000,3712
33,6,0,0,0
33,6,1478000,369500,5163
33,6,1420000,473333.33,4370
33,6,0,0,0
33,6,0,0,0
33,6,2230000,743333.33,4581
33,6,2863500,954500,2054
33,6,0,0,0
33,6,7015000,2338333.33,2847
33,6,0,0,0
33,6,900000,450000,4737
33,6,0,0,0
33,6,850000,170000,8342
33,6,700000,350000,3207
33,6,935000,935000,2707
33,6,3050000,1016666.67,4415
33,6,0,0,0
33,6,0,0,0
33,6,2020000,1010000,2984
33,6,0,0,0
33,6,0,0,0
33,6,3000000,3000000,2725
33,6,500000,500000,1991
33,6,1780000,445000,4831
33,6,0,0,0
33,6,850000,425000,3199
33,6,633000,211000,4066
33,6,0,0,0
33,6,430000,215000,2738
33,6,0,0,0
33,6,500000,166666.67,2546
33,6,0,0,0
33,6,1040000,520000,2858
33,6,700000,350000,3000
33,6,0,0,0
33,6,1300000,325000,4950
33,6,835000,278333.33,4349
33,6,3640000,1213333.33,5398
33,6,10000,2500,2793
33,6,840000,420000,3195
33,6,1480000,370000,5099
33,6,0,0,0
33,6,1485000,742500,5256
33,6,1380000,1380000,2605
33,6,0,0,0
33,6,340000,340000,4146
33,6,0,0,0
33,6,3735000,1245000,6238
33,6,1574000,314800,7510
33,6,1650000,550000,6818
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2600000,1300000,3184
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2500000,625000,3794
33,6,0,0,0
33,6,1100000,550000,3559
33,6,0,0,0
33,6,0,0,0
33,6,1350000,1350000,3040
33,6,850000,212500,5686
33,6,1800000,900000,4556
33,6,0,0,2218
33,6,4060000,2030000,3777
33,6,0,0,0
33,6,860000,215000,6253
33,6,0,0,0
33,6,385000,385000,2539
33,6,2000000,500000,7254
33,6,1200000,1200000,4037
33,6,2070000,414000,170
33,6,300000,300000,51
33,6,1220000,305000,112
33,6,1000000,250000,138
33,6,0,0,0
33,6,1400000,700000,611
33,6,170000,56666.67,543
33,6,2000000,1000000,330
33,6,0,0,0
33,6,1491000,497000,489
33,6,893000,223250,732
33,6,300000,100000,548
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,700000,700000,162
33,6,0,0,0
33,6,0,0,0
33,6,1370000,685000,163
33,6,330000,330000,114
33,6,400000,400000,61
33,6,600000,300000,212
33,6,1400000,1400000,169
33,6,0,0,0
33,6,1400000,466666.67,392
33,6,1000000,166666.67,528
33,6,500000,500000,210
33,6,370000,370000,111
33,6,860000,430000,317
33,6,0,0,558
33,6,1433100,477700,459
33,6,800000,800000,289
33,6,100000,50000,417
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1450000,362500,9501
33,6,750000,375000,4603
33,6,1550000,310000,10138
33,6,1700000,1700000,7993
33,6,3000000,600000,15133
33,6,660000,660000,6867
33,6,1200000,240000,8313
33,6,1200000,300000,9081
33,6,380000,190000,7210
33,6,0,0,0
33,6,7284000,7284000,7475
33,6,0,0,0
33,6,1800000,900000,1357
33,6,800000,400000,5684
33,6,300000,300000,4630
33,6,0,0,0
33,6,1400000,233333.33,6901
33,6,765000,191250,7535
33,6,0,0,4892
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1000000,1000000,2257
33,6,500000,166666.67,4617
33,6,0,0,0
33,6,940000,313333.33,2351
33,6,1850000,462500,4457
33,6,0,0,0
33,6,1470000,490000,1304
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,649
33,6,458000,114500,3654
33,6,960000,480000,2520
33,6,0,0,0
33,6,175000,43750,2298
33,6,1560000,390000,4926
33,6,0,0,0
33,6,760000,380000,2705
33,6,0,0,0
33,6,758000,379000,2705
33,6,500000,500000,1824
33,6,0,0,0
33,6,0,0,0
33,6,1200000,300000,4239
33,6,1000000,1000000,1240
33,6,660000,330000,2906
33,6,562000,187333.33,2659
33,6,1700000,425000,5473
33,6,500000,500000,2805
33,6,600000,300000,1897
33,6,0,0,0
33,6,0,0,0
33,6,866000,173200,7715
33,6,100000,33333.33,4408
33,6,160000,160000,1397
33,6,2300000,383333.33,6443
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,370000,370000,2179
33,6,1290000,322500,5981
33,6,870000,870000,2119
33,6,750000,750000,2191
33,6,0,0,0
33,6,450000,225000,465
33,6,0,0,0
33,6,1500000,1500000,390
33,6,1000000,1000000,190
33,6,570000,570000,811
33,6,800000,800000,811
33,6,0,0,0
33,6,0,0,0
33,6,750000,375000,1894
33,6,0,0,0
33,6,1140000,570000,2013
33,6,614000,614000,1719
33,6,600000,600000,1347
33,6,1300000,433333.33,804
33,6,2000000,1000000,419
33,6,2750000,916666.67,899
33,6,1100000,550000,619
33,6,470000,470000,416
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1200000,1200000,1325
33,6,1400000,1400000,1484
33,6,920000,460000,1720
33,6,1200000,600000,1168
33,6,1600000,800000,1823
33,6,0,0,0
33,6,1800000,450000,2258
33,6,420000,105000,2010
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,800000,800000,574
33,6,2700000,675000,1523
33,6,0,0,0
33,6,3668400,917100,2270
33,6,650000,216666.67,1744
33,6,0,0,0
33,6,0,0,0
33,6,1790000,447500,2564
33,6,4050000,810000,2824
33,6,0,0,0
33,6,2235000,745000,1904
33,6,748000,374000,1458
33,6,1500000,375000,1178
33,6,4285000,1071250,3097
33,6,0,0,0
33,6,0,0,0
33,6,2000000,2000000,1440
33,6,0,0,0
33,6,450000,450000,1004
33,6,0,0,0
33,6,1000000,333333.33,1973
33,6,2035000,339166.67,2282
33,6,0,0,0
33,6,600000,200000,1526
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2900000,725000,346
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1200000,200000,2802
33,6,500000,71428.57,2397
33,6,0,0,0
33,6,3340000,835000,2968
33,6,1500000,1500000,1578
33,6,400000,133333.33,2227
33,6,100000,50000,1526
33,6,491000,163666.67,3193
33,6,1200000,400000,1977
33,6,2980000,496666.67,3552
33,6,0,0,0
33,6,840000,210000,2892
33,6,0,0,0
33,6,1380000,460000,2057
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2500000,1250000,1541
33,6,0,0,0
33,6,700000,350000,2657
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,620000,206666.67,2866
33,6,518000,172666.67,1964
33,6,2600000,650000,4461
33,6,1850000,616666.67,3245
33,6,625000,208333.33,2152
33,6,0,0,0
33,6,3800000,633333.33,6267
33,6,0,0,0
33,6,1200000,300000,4836
33,6,0,0,0
33,6,1230000,307500,3760
33,6,178000,44500,2330
33,6,1300000,433333.33,3323
33,6,1338000,334500,4418
33,6,900000,900000,2512
33,6,2460000,820000,2951
33,6,0,0,0
33,6,1000000,1000000,1413
33,6,980000,490000,2513
33,6,0,0,0
33,6,1570000,523333.33,3703
33,6,730000,365000,2758
33,6,1740000,580000,4382
33,6,0,0,0
33,6,0,0,0
33,6,760000,190000,4390
33,6,0,0,0
33,6,900000,300000,5172
33,6,3500000,875000,5351
33,6,3400000,850000,283
33,6,1500000,1500000,71
33,6,1470000,1470000,103
33,6,0,0,0
33,6,3300000,1650000,153
33,6,40000,40000,560
33,6,2035000,1017500,1209
33,6,0,0,0
33,6,0,0,0
33,6,2700000,1350000,929
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,3030000,757500,3643
33,6,0,0,0
33,6,800000,133333.33,4075
33,6,1070000,535000,2419
33,6,0,0,0
33,6,2500000,625000,4519
33,6,0,0,0
33,6,800000,800000,2393
33,6,900000,300000,2453
33,6,1280000,256000,6963
33,6,1190000,396666.67,3894
33,6,950000,237500,4957
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,400000,100000,5244
33,6,1228000,409333.33,2858
33,6,1828000,365600,3667
33,6,578000,115600,3666
33,6,0,0,0
33,6,950000,190000,5213
33,6,0,0,0
33,6,3000000,1000000,3555
33,6,760000,152000,5942
33,6,1418000,472666.67,6762
33,6,860000,860000,2230
33,6,0,0,0
33,6,888000,222000,6245
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,340000,340000,405
33,6,400000,400000,276
33,6,350000,116666.67,487
33,6,1800000,450000,1201
33,6,1788000,447000,1236
33,6,260000,130000,200
33,6,990000,247500,871
33,6,370000,370000,378
33,6,2750000,687500,3991
33,6,800000,400000,1959
33,6,2100000,1050000,2051
33,6,860000,430000,2783
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2120000,706666.67,6304
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,505000,505000,1933
33,6,1800000,450000,5508
33,6,0,0,0
33,6,2450000,1225000,4044
33,6,1500000,1500000,4273
33,6,2200000,733333.33,5257
33,6,1092962,546481,4890
33,6,766481,383240.5,3820
33,6,400000,400000,3263
33,6,0,0,0
33,6,0,0,0
33,6,960000,240000,7084
33,6,900000,900000,2209
33,6,1328000,664000,2907
33,6,2505000,1252500,2795
33,6,730000,365000,3056
33,6,1200000,1200000,1506
33,6,0,0,0
33,6,2235000,2235000,2830
33,6,0,0,0
33,6,0,0,0
33,6,1000000,500000,3087
33,6,4000000,2000000,2789
33,6,900000,180000,4075
33,6,0,0,0
33,6,0,0,0
33,6,760000,380000,2132
33,6,0,0,0
33,6,200000,200000,897
33,6,910000,910000,897
33,6,6000000,2000000,4706
33,6,0,0,0
33,6,1050000,525000,2734
33,6,0,0,0
33,6,3000000,750000,6898
33,6,2300000,1150000,3740
33,6,0,0,0
33,6,900000,900000,3752
33,6,1600000,533333.33,5337
33,6,1380000,345000,3389
33,6,0,0,0
33,6,1590000,795000,2699
33,6,0,0,0
33,6,0,0,0
33,6,800000,800000,3124
33,6,419294,419294,2537
33,6,973000,973000,4449
33,6,6650000,2216666.67,7395
33,6,0,0,0
33,6,2200000,1100000,4037
33,6,0,0,0
33,6,3100000,1550000,3556
33,6,0,0,0
33,6,1300000,650000,3249
33,6,2852000,1426000,3028
33,6,0,0,0
33,6,0,0,0
33,6,1462000,731000,2810
33,6,0,0,0
33,6,470000,470000,1231
33,6,0,0,0
33,6,0,0,0
33,6,1520000,380000,4835
33,6,0,0,0
33,6,690000,345000,410
33,6,0,0,0
33,6,0,0,0
33,6,470000,470000,227
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1006000,251500,6113
33,6,1000000,1000000,3477
33,6,1700000,566666.67,3210
33,6,400000,400000,1676
33,6,0,0,0
33,6,4000000,1333333.33,2399
33,6,1220000,406666.67,2763
33,6,0,0,0
33,6,1870000,233750,3658
33,6,0,0,0
33,6,0,0,0
33,6,960000,320000,2839
33,6,0,0,0
33,6,3000000,1000000,3677
33,6,0,0,0
33,6,750000,150000,3412
33,6,670000,335000,2005
33,6,480000,480000,1190
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1285000,428333.33,2498
33,6,557000,557000,1022
33,6,3500000,1750000,755
33,6,1100000,550000,745
33,6,1200000,1200000,693
33,6,0,0,0
33,6,0,0,0
33,6,565000,282500,1266
33,6,0,0,0
33,6,0,0,0
33,6,1200000,1200000,799
33,6,4600000,2300000,761
33,6,790000,790000,583
33,6,2260000,565000,952
33,6,2000000,1000000,1004
33,6,0,0,0
33,6,850000,425000,1010
33,6,0,0,0
33,6,1250000,312500,1247
33,6,0,0,0
33,6,1500000,750000,2970
33,6,960000,480000,1507
33,6,900000,180000,3414
33,6,100000,33333.33,2312
33,6,1480000,164444.44,6666
33,6,950000,950000,1591
33,6,460000,230000,1757
33,6,2200000,550000,2313
33,6,486000,486000,1161
33,6,0,0,0
33,6,1245000,1245000,794
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,897000,897000,815
33,6,3800000,1900000,1802
33,6,1150000,230000,3407
33,6,0,0,0
33,6,1240000,310000,2485
33,6,0,0,0
33,6,0,0,0
33,6,500000,500000,558
33,6,1000000,500000,2268
33,6,1130000,226000,2821
33,6,1300000,433333.33,1463
33,6,0,0,0
33,6,0,0,0
33,6,1053000,175500,3169
33,6,0,0,0
33,6,0,0,0
33,6,1840000,613333.33,2579
33,6,0,0,0
33,6,0,0,0
33,6,240000,80000,1502
33,6,983000,163833.33,3753
33,6,237000,118500,1350
33,6,1581000,527000,2628
33,6,500000,166666.67,2298
33,6,962000,481000,1503
33,6,900000,900000,1057
33,6,476000,476000,873
33,6,0,0,0
33,6,0,0,0
33,6,534000,534000,395
33,6,1274000,424666.67,912
33,6,1550000,516666.67,833
33,6,878000,439000,583
33,6,0,0,0
33,6,0,0,0
33,6,435000,435000,395
33,6,1560000,520000,569
33,6,453000,151000,608
33,6,600000,150000,784
33,6,3400000,1700000,1658
33,6,0,0,0
33,6,8050000,1610000,3676
33,6,0,0,0
33,6,0,0,0
33,6,2280000,1140000,1308
33,6,0,0,0
33,6,0,0,0
33,6,2270000,454000,2838
33,6,900000,900000,1198
33,6,0,0,0
33,6,560000,112000,1626
33,6,5084000,847333.33,3729
33,6,0,0,0
33,6,0,0,0
33,6,340000,340000,886
33,6,240000,240000,1173
33,6,5500000,2750000,1614
33,6,1800000,450000,1496
33,6,1400000,350000,205
33,6,1300000,216666.67,282
33,6,949000,949000,63
33,6,0,0,0
33,6,650000,325000,116
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,9000000,4500000,1925
33,6,0,0,0
33,6,0,0,0
33,6,6170000,1234000,3562
33,6,700000,700000,1275
33,6,900000,900000,871
33,6,416000,416000,925
33,6,1550000,387500,1833
33,6,0,0,0
33,6,0,0,0
33,6,1750000,583333.33,2249
33,6,1430000,476666.67,1848
33,6,1680000,1680000,851
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,1375
33,6,0,0,0
33,6,3100000,3100000,1670
33,6,0,0,0
33,6,0,0,0
33,6,1400000,466666.67,1978
33,6,0,0,0
33,6,1235000,411666.67,3074
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,1020000,340000,2942
33,6,580000,580000,1290
33,6,0,0,0
33,6,1950000,975000,1929
33,6,0,0,0
33,6,575000,575000,1390
33,6,0,0,0
33,6,622000,155500,3872
33,6,100000,33333.33,2507
33,6,0,0,0
33,6,380000,380000,436
33,6,0,0,0
33,6,150000,50000,2004
33,6,0,0,0
33,6,380000,380000,1204
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2300000,1150000,2924
33,6,700000,700000,2263
33,6,0,0,0
33,6,0,0,0
33,6,590000,295000,1750
33,6,1740000,870000,2127
33,6,1750000,875000,2254
33,6,1000000,500000,1981
33,6,900000,300000,3489
33,6,0,0,0
33,6,2660000,1330000,2839
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2320000,580000,3900
33,6,1500000,1500000,2589
33,6,0,0,0
33,6,1668000,333600,3786
33,6,0,0,0
33,6,0,0,0
33,6,870000,124285.71,6746
33,6,4340000,1085000,4878
33,6,0,0,2078
33,6,1105000,1105000,2397
33,6,0,0,0
33,6,488000,97600,5135
33,6,440000,220000,2051
33,6,220000,220000,2066
33,6,1240000,413333.33,2699
33,6,1570000,314000,5201
33,6,561000,140250,2989
33,6,1508000,188500,5967
33,6,0,0,0
33,6,0,0,0
33,6,1945000,486250,3690
33,6,0,0,0
33,6,538000,179333.33,4822
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,0,0,0
33,6,2370000,474000,5213
33,6,330000,165000,3531
33,6,0,0,0
33,6,0,0,0
33,6,808000,161600,4772
33,6,338000,84500,2026
33,6,1100000,550000,1958
33,6,3400000,850000,4383
33,6,1050000,525000,1649
33,6,0,0,0
33,6,1280000,640000,3567
33,6,948000,474000,3044
33,6,623000,311500,3265
33,6,3000000,1000000,6595
33,6,2250000,450000,8541
33,6,1800000,1800000,5383
